participant,Trials per task,Task,condition,Trials2correct,trialN,trial_ends,movement_codes,final_card_positions_1,final_card_position_codes_1,row_overall_correct_1,col_overall_correct_1,overall_correct,downTimes,upTimes,move_0,move_0_downTime,move_0_upTime,move_1,move_1_downTime,move_1_upTime,move_2,move_2_downTime,move_2_upTime,move_3,move_3_downTime,move_3_upTime,move_4,move_4_downTime,move_4_upTime,move_5,move_5_downTime,move_5_upTime,move_6,move_6_downTime,move_6_upTime,move_7,move_7_downTime,move_7_upTime,move_8,move_8_downTime,move_8_upTime,move_9,move_9_downTime,move_9_upTime,move_10,move_10_downTime,move_10_upTime,move_11,move_11_downTime,move_11_upTime,move_12,move_12_downTime,move_12_upTime,move_13,move_13_downTime,move_13_upTime,move_14,move_14_downTime,move_14_upTime,move_15,move_15_downTime,move_15_upTime,move_16,move_16_downTime,move_16_upTime,move_17,move_17_downTime,move_17_upTime,move_18,move_18_downTime,move_18_upTime,move_19,move_19_downTime,move_19_upTime,move_20,move_20_downTime,move_20_upTime,move_21,move_21_downTime,move_21_upTime,move_22,move_22_downTime,move_22_upTime,move_23,move_23_downTime,move_23_upTime,move_24,move_24_downTime,move_24_upTime,move_25,move_25_downTime,move_25_upTime,move_26,move_26_downTime,move_26_upTime,move_27,move_27_downTime,move_27_upTime,move_28,move_28_downTime,move_28_upTime,move_29,move_29_downTime,move_29_upTime,move_30,move_30_downTime,move_30_upTime,move_31,move_31_downTime,move_31_upTime,move_32,move_32_downTime,move_32_upTime,move_33,move_33_downTime,move_33_upTime,move_34,move_34_downTime,move_34_upTime,move_35,move_35_downTime,move_35_upTime,move_36,move_36_downTime,move_36_upTime,move_37,move_37_downTime,move_37_upTime,move_38,move_38_downTime,move_38_upTime,move_39,move_39_downTime,move_39_upTime,move_40,move_40_downTime,move_40_upTime,move_41,move_41_downTime,move_41_upTime,move_42,move_42_downTime,move_42_upTime,move_43,move_43_downTime,move_43_upTime,move_44,move_44_downTime,move_44_upTime,move_45,move_45_downTime,move_45_upTime,move_46,move_46_downTime,move_46_upTime,move_47,move_47_downTime,move_47_upTime,move_48,move_48_downTime,move_48_upTime,move_49,move_49_downTime,move_49_upTime,move_50,move_50_downTime,move_50_upTime
313,,1,KQB,0,3,submit,"['queen_clubs_bA2', 'queen_diamonds_bB1', 'queen_spades_bOff Grid', 'king_hearts_bB2', 'king_clubs_bD1', 'king_clubs_bD1', 'king_clubs_bD1', 'queen_spades_bOff Grid', 'king_clubs_bD2', 'king_clubs_bD2', 'queen_spades_bE1', 'king_diamonds_bOff Grid', 'queen_spades_bE2', 'king_diamonds_bE1']","[null,""queen_clubs_b"",null,null,null,null,null,null,""queen_diamonds_b"",""king_hearts_b"",null,null,null,null,null,null,""blank3_b"",""blank2_b"",null,null,null,null,null,null,""blank_b"",""king_clubs_b"",null,null,null,null,null,null,""king_diamonds_b"",""queen_spades_b"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_clubs_bA2', 'queen_diamonds_bB1', 'king_hearts_bB2', 'blank3_bC1', 'blank2_bC2', 'blank_bD1', 'king_clubs_bD2', 'king_diamonds_bE1', 'queen_spades_bE2']",0,0,0,"[1.1147999999999172, 6.968099999999964, 8.541099999999972, 9.535299999999921, 15.341000000000008, 20.691299999999927, 22.122799999999927, 23.82359999999997, 30.42519999999996, 31.92739999999992, 33.2765, 34.662899999999894, 40.09899999999999, 41.51679999999993, 42.747000000000014]","[6.315599999999989, 7.904699999999963, 8.985299999999938, 10.472599999999971, 19.89459999999997, 21.42259999999999, 22.778799999999933, 29.808799999999934, 31.226499999999987, 32.66009999999997, 33.814599999999984, 39.53459999999998, 40.8463999999999, 42.01639999999992]",queen_clubs_bA2,1.1148,6.3156,queen_diamonds_bB1,6.9681,7.9047,queen_spades_bOff Grid,8.5411,8.9853,king_hearts_bB2,9.5353,10.4726,king_clubs_bD1,15.341,19.8946,king_clubs_bD1,20.6913,21.4226,king_clubs_bD1,22.1228,22.7788,queen_spades_bOff Grid,23.8236,29.8088,king_clubs_bD2,30.4252,31.2265,king_clubs_bD2,31.9274,32.6601,queen_spades_bE1,33.2765,33.8146,king_diamonds_bOff Grid,34.6629,39.5346,queen_spades_bE2,40.099,40.8464,king_diamonds_bE1,41.5168,42.0164, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
313,,1,KQB,0,4,reset,[],"[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",[],1,1,0,"[4.838000000000022, 21.76660000000001]",[4.938199999999966], , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
313,,1,KQB,0,5,submit,"['queen_spades_bA1', 'king_hearts_bB1', 'king_clubs_bA2', 'queen_diamonds_bB2', 'queen_spades_bOff Grid', 'queen_spades_bOff Grid', 'queen_spades_bD2', 'king_diamonds_bE3', 'queen_clubs_bF3', 'king_diamonds_bD3', 'queen_clubs_bE3']","[null,""king_clubs_b"",null,null,null,null,null,null,""king_hearts_b"",""queen_diamonds_b"",null,null,null,null,null,null,null,""blank3_b"",null,null,null,null,null,null,null,""queen_spades_b"",""king_diamonds_b"",null,null,null,null,null,null,null,""queen_clubs_b"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['king_clubs_bA2', 'king_hearts_bB1', 'queen_diamonds_bB2', 'blank3_bC2', 'queen_spades_bD2', 'king_diamonds_bD3', 'queen_clubs_bE3']",0,0,0,"[0.9087999999999283, 3.910599999999988, 11.513799999999947, 12.882699999999943, 28.303099999999972, 31.974799999999902, 33.33719999999994, 36.25650000000002, 46.958399999999926, 58.100799999999936, 59.06869999999992, 60.914499999999975]","[2.2601999999999407, 5.064299999999946, 12.23639999999989, 13.680299999999932, 31.3882999999999, 32.77049999999997, 34.31049999999999, 37.08829999999995, 56.06179999999995, 58.58009999999996, 59.5231]",queen_spades_bA1,0.9088,2.2602,king_hearts_bB1,3.9106,5.0643,king_clubs_bA2,11.5138,12.2364,queen_diamonds_bB2,12.8827,13.6803,queen_spades_bOff Grid,28.3031,31.3883,queen_spades_bOff Grid,31.9748,32.7705,queen_spades_bD2,33.3372,34.3105,king_diamonds_bE3,36.2565,37.0883,queen_clubs_bF3,46.9584,56.0618,king_diamonds_bD3,58.1008,58.5801,queen_clubs_bE3,59.0687,59.5231, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
313,7,1,KQB,0,6,reset,[],"[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",[],1,1,1,"[6.88659999999993, 14.124199999999917]","[6.970799999999883, 14.273499999999956]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
316,,1,KQJ,0,0,submit,"['queen_spades_dOff Grid', 'king_diamonds_dB6', 'jack_diamonds_dB7', 'king_hearts_dC5', 'jack_hearts_dD5', 'queen_clubs_dC6', 'jack_clubs_dOff Grid', 'queen_clubs_dC7', 'jack_clubs_dC6', 'queen_diamonds_dD6', 'king_clubs_dD7', 'queen_hearts_dF2', 'queen_hearts_dE2', 'queen_hearts_dE2', 'queen_hearts_dE2', 'king_spades_dOff Grid', 'jack_spades_dF4']","[null,null,null,null,null,null,null,null,null,null,null,null,""queen_spades_d"",""king_diamonds_d"",""jack_diamonds_d"",null,null,null,null,null,""king_hearts_d"",""jack_clubs_d"",""queen_clubs_d"",null,null,null,null,null,""jack_hearts_d"",""queen_diamonds_d"",""king_clubs_d"",null,null,null,null,null,null,null,null,null,null,""queen_hearts_d"",""king_spades_d"",""jack_spades_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_dB5', 'king_diamonds_dB6', 'jack_diamonds_dB7', 'king_hearts_dC5', 'jack_clubs_dC6', 'queen_clubs_dC7', 'jack_hearts_dD5', 'queen_diamonds_dD6', 'king_clubs_dD7', 'queen_hearts_dF2', 'king_spades_dF3', 'jack_spades_dF4']",1,0,0,"[1.1009000000953648, 3.794400000095365, 6.321900000095361, 8.823499999999996, 10.325599999904625, 13.27109999990462, 16.968400000095357, 20.19790000009536, 21.49390000009535, 24.54249999999999, 26.421099999904627, 30.781700000047678, 32.56809999990462, 33.39770000004768, 34.18299999999999, 34.46609999990463, 35.76649999999999, 37.596599999904626]","[0.001299999952316, 2.925200000047681, 4.704400000095362, 7.0379000000953695, 9.550499999999985, 11.59979999995231, 14.17759999990463, 18.958499999999987, 20.688400000095356, 22.288099999904617, 25.620499999999993, 27.200700000047675, 32.13109999990462, 32.914700000047674, 33.81540000009535, 34.249999999999986, 35.13179999995231, 36.913499999999985]",queen_spades_dOff Grid,1.1009,0.0013,king_diamonds_dB6,3.7944,2.9252,jack_diamonds_dB7,6.3219,4.7044,king_hearts_dC5,8.8235,7.0379,jack_hearts_dD5,10.3256,9.5505,queen_clubs_dC6,13.2711,11.5998,jack_clubs_dOff Grid,16.9684,14.1776,queen_clubs_dC7,20.1979,18.9585,jack_clubs_dC6,21.4939,20.6884,queen_diamonds_dD6,24.5425,22.2881,king_clubs_dD7,26.4211,25.6205,queen_hearts_dF2,30.7817,27.2007,queen_hearts_dE2,32.5681,32.1311,queen_hearts_dE2,33.3977,32.9147,queen_hearts_dE2,34.183,33.8154,king_spades_dOff Grid,34.4661,34.25,jack_spades_dF4,35.7665,35.1318, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
316,,1,KQJ,0,1,submit,"['queen_spades_dB5', 'king_diamonds_dB6', 'jack_hearts_dB7', 'jack_hearts_dB7', 'queen_spades_dB2', 'king_diamonds_dB4', 'jack_hearts_dB7', 'jack_hearts_dB5', 'king_hearts_dC2', 'jack_clubs_dC4', 'queen_clubs_dC6', 'jack_diamonds_dD2', 'king_clubs_dOff Grid', 'queen_diamonds_dD4', 'king_clubs_dD6', 'queen_hearts_dE3', 'king_spades_dE5', 'jack_spades_dE6']","[null,null,null,null,null,null,null,null,null,""queen_spades_d"",null,""king_diamonds_d"",null,""jack_hearts_d"",null,null,null,""king_hearts_d"",null,""jack_clubs_d"",null,""queen_clubs_d"",null,null,null,""jack_diamonds_d"",null,""queen_diamonds_d"",null,""king_clubs_d"",null,null,null,null,""queen_hearts_d"",null,""king_spades_d"",null,""jack_spades_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_dB2', 'king_diamonds_dB4', 'jack_hearts_dB6', 'king_hearts_dC2', 'jack_clubs_dC4', 'queen_clubs_dC6', 'jack_diamonds_dD2', 'queen_diamonds_dD4', 'king_clubs_dD6', 'queen_hearts_dE3', 'king_spades_dE5', 'jack_spades_dE7']",1,0,0,"[13.237700000047681, 15.991200000047684, 18.245700000047677, 19.828000000000003, 20.194299999952307, 21.463400000095362, 22.50779999995231, 22.960900000095364, 26.136700000047682, 28.188599999904625, 29.669799999952318, 35.31090000009539, 37.3272000000477, 38.54270000004769, 40.09059999990464, 42.022700000047706, 52.09440000009539, 53.74129999995233, 55.025400000095374]","[15.295200000047686, 17.090400000095357, 19.072599999904625, 19.988099999904634, 20.672400000095365, 21.970299999952317, 22.68720000004768, 23.24199999999999, 27.453400000095357, 28.795200000047686, 30.300799999952304, 36.10840000009537, 38.18670000004769, 39.341499999999996, 40.667, 42.960900000095364, 53.05659999990465, 54.307500000000005]",queen_spades_dB5,13.2377,15.2952,king_diamonds_dB6,15.9912,17.0904,jack_hearts_dB7,18.2457,19.0726,jack_hearts_dB7,19.828,19.9881,queen_spades_dB2,20.1943,20.6724,king_diamonds_dB4,21.4634,21.9703,jack_hearts_dB7,22.5078,22.6872,jack_hearts_dB5,22.9609,23.242,king_hearts_dC2,26.1367,27.4534,jack_clubs_dC4,28.1886,28.7952,queen_clubs_dC6,29.6698,30.3008,jack_diamonds_dD2,35.3109,36.1084,king_clubs_dOff Grid,37.3272,38.1867,queen_diamonds_dD4,38.5427,39.3415,king_clubs_dD6,40.0906,40.667,queen_hearts_dE3,42.0227,42.9609,king_spades_dE5,52.0944,53.0566,jack_spades_dE6,53.7413,54.3075, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
316,3,1,KQJ,0,2,submit,"['queen_spades_dC2', 'king_hearts_dOff Grid', 'king_hearts_dOff Grid', 'queen_diamonds_dE2', 'queen_diamonds_dE2', 'jack_diamonds_dOff Grid', 'jack_diamonds_dOff Grid', 'jack_clubs_dF4', 'jack_clubs_dG5', 'king_clubs_dE3', 'jack_hearts_dF2', 'queen_clubs_dOff Grid', 'king_diamonds_dF3']","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_spades_d"",null,null,""jack_diamonds_d"",null,null,null,null,""queen_diamonds_d"",""king_clubs_d"",null,""queen_clubs_d"",null,null,null,null,""jack_hearts_d"",""king_diamonds_d"",null,""king_hearts_d"",null,null,null,null,null,null,null,""jack_clubs_d"",null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_dD2', 'jack_diamonds_dD5', 'queen_diamonds_dE2', 'king_clubs_dE3', 'queen_clubs_dE5', 'jack_hearts_dF2', 'king_diamonds_dF3', 'king_hearts_dF5', 'jack_clubs_dG5']",0,0,0,"[187.25739999985694, 188.18449999999996, 189.1267999999523, 189.52420000004764, 190.462, 190.99820000004763, 191.95539999985692, 192.81449999999995, 194.52039999985692, 195.5115999999046, 196.8150999999046, 197.94849999999997, 199.3127999999523]","[187.6702999999523, 188.7332999999523, 189.32170000004766, 190.05139999985693, 190.75289999985694, 191.28229999995227, 192.25470000004765, 193.2300999999046, 194.69509999990458, 196.05970000004766, 197.2815, 198.57620000004766, 199.7672999999523]",queen_spades_dC2,187.2574,187.6703,king_hearts_dOff Grid,188.1845,188.7333,king_hearts_dOff Grid,189.1268,189.3217,queen_diamonds_dE2,189.5242,190.0514,queen_diamonds_dE2,190.462,190.7529,jack_diamonds_dOff Grid,190.9982,191.2823,jack_diamonds_dOff Grid,191.9554,192.2547,jack_clubs_dF4,192.8145,193.2301,jack_clubs_dG5,194.5204,194.6951,king_clubs_dE3,195.5116,196.0597,jack_hearts_dF2,196.8151,197.2815,queen_clubs_dOff Grid,197.9485,198.5762,king_diamonds_dF3,199.3128,199.7673, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
318,,1,KQ,0,0,submit,"['queen_clubs_aB3', 'queen_clubs_aB3', 'queen_diamonds_aC4', 'queen_diamonds_aC4', 'queen_spades_aOff Grid', 'queen_spades_aOff Grid', 'queen_spades_aOff Grid', 'queen_spades_aOff Grid', 'queen_spades_aOff Grid', 'queen_spades_aOff Grid']","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",['queen_diamonds_aC4'],0,0,0,"[0.6870000000000012, 0.6880000000000024, 1.019000000000002, 1.019000000000002, 1.9030000000000022, 1.9050000000000011, 8.037000000000003, 8.037000000000003, 94.17500000000001, 94.17600000000002, 95.588, 95.589, 95.83700000000002, 95.83700000000002, 96.03900000000002, 96.03900000000002, 130.47, 130.47, 137.565, 137.565, 138.03, 138.03, 138.464, 138.464, 139.215, 139.216, 140.899, 140.9, 141.601, 141.601]","[0.0, 0.7220000000000013, 0.7220000000000013, 1.0839999999999996, 1.0839999999999996, 1.9909999999999997, 1.9909999999999997, 8.185000000000002, 8.185000000000002, 94.38400000000001, 94.38400000000001, 95.673, 95.674, 95.91900000000001, 95.92000000000002, 96.12, 96.12100000000001, 130.584, 130.585, 137.744, 137.747, 138.195, 138.195, 138.645, 138.648, 139.296, 139.296, 140.947, 140.947]",queen_clubs_aB3,0.687,0,queen_clubs_aB3,0.688,0.722,queen_diamonds_aC4,1.019,0.722,queen_diamonds_aC4,1.019,1.084,queen_spades_aOff Grid,1.903,1.084,queen_spades_aOff Grid,1.905,1.991,queen_spades_aOff Grid,8.037,1.991,queen_spades_aOff Grid,8.037,8.185,queen_spades_aOff Grid,94.175,8.185,queen_spades_aOff Grid,94.176,94.384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
318,,1,KQ,0,1,submit,"['queen_diamonds_aB4', 'queen_diamonds_aB4', 'king_hearts_aF5', 'king_hearts_aF5', 'queen_clubs_aA4', 'queen_clubs_aA4', 'king_clubs_aOff Grid', 'king_clubs_aOff Grid', 'king_diamonds_aOff Grid', 'king_diamonds_aOff Grid', 'queen_spades_aA2', 'queen_spades_aA2']","[null,""queen_spades_a"",null,""queen_clubs_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,""king_clubs_a"",null,null,null,null,null,null,null,null,null,""king_hearts_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_aA2', 'queen_clubs_aA4', 'king_diamonds_aC7', 'king_clubs_aE3', 'king_hearts_aF5']",0,0,0,"[51.61699999999999, 51.619, 52.315, 52.316, 52.998999999999995, 53.0, 53.682000000000016, 53.682000000000016, 54.36500000000001, 54.365999999999985, 55.632000000000005, 55.63300000000001, 56.649, 56.650000000000006]","[51.912000000000006, 51.91300000000001, 52.57900000000001, 52.57900000000001, 53.196, 53.196, 53.929, 53.929, 54.596000000000004, 54.59700000000001, 55.84700000000001, 55.84700000000001]",queen_diamonds_aB4,51.617,51.912,queen_diamonds_aB4,51.619,51.913,king_hearts_aF5,52.315,52.579,king_hearts_aF5,52.316,52.579,queen_clubs_aA4,52.999,53.196,queen_clubs_aA4,53,53.196,king_clubs_aOff Grid,53.682,53.929,king_clubs_aOff Grid,53.682,53.929,king_diamonds_aOff Grid,54.365,54.596,king_diamonds_aOff Grid,54.366,54.597,queen_spades_aA2,55.632,55.847,queen_spades_aA2,55.633,55.847, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
318,,1,KQ,0,2,submit,"['queen_clubs_aOff Grid', 'queen_clubs_aOff Grid', 'queen_clubs_aOff Grid', 'queen_clubs_aOff Grid', 'queen_clubs_aD3', 'queen_clubs_aD3', 'king_clubs_aF3', 'king_clubs_aF3', 'queen_diamonds_aB3', 'queen_diamonds_aB3', 'king_hearts_aOff Grid', 'king_hearts_aOff Grid', 'queen_spades_aOff Grid', 'queen_spades_aOff Grid', 'king_diamonds_aC8', 'king_diamonds_aC8', 'king_diamonds_aC8', 'king_diamonds_aC8']","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_clubs_a"",null,null,""king_hearts_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_clubs_aD3', 'king_hearts_aD6']",1,0,0,"[0.9000000000000057, 0.9010000000000105, 1.4840000000000089, 1.4840000000000089, 2.320999999999998, 2.320999999999998, 2.852000000000004, 2.852000000000004, 3.4039999999999964, 3.4039999999999964, 3.9540000000000077, 3.9540000000000077, 4.539000000000016, 4.539000000000016, 5.240000000000009, 5.240000000000009, 5.890000000000015, 5.890000000000015, 6.826000000000022, 6.826000000000022, 7.693000000000012, 7.694000000000017]","[1.0810000000000173, 1.0810000000000173, 1.7650000000000148, 1.7650000000000148, 2.5, 2.5, 3.0340000000000202, 3.0340000000000202, 3.7050000000000125, 3.7050000000000125, 4.169000000000011, 4.169000000000011, 4.853000000000009, 4.853000000000009, 5.570000000000022, 5.570999999999998, 6.222000000000008, 6.222000000000008, 6.906000000000006, 6.906000000000006]",queen_clubs_aOff Grid,0.9,1.081,queen_clubs_aOff Grid,0.901,1.081,queen_clubs_aOff Grid,1.484,1.765,queen_clubs_aOff Grid,1.484,1.765,queen_clubs_aD3,2.321,2.5,queen_clubs_aD3,2.321,2.5,king_clubs_aF3,2.852,3.034,king_clubs_aF3,2.852,3.034,queen_diamonds_aB3,3.404,3.705,queen_diamonds_aB3,3.404,3.705,king_hearts_aOff Grid,3.954,4.169,king_hearts_aOff Grid,3.954,4.169,queen_spades_aOff Grid,4.539,4.853,queen_spades_aOff Grid,4.539,4.853,king_diamonds_aC8,5.24,5.57,king_diamonds_aC8,5.24,5.571,king_diamonds_aC8,5.89,6.222,king_diamonds_aC8,5.89,6.222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
318,,1,KQ,0,3,submit,"['queen_diamonds_aC3', 'queen_diamonds_aC3', 'king_hearts_aF6', 'king_hearts_aF6', 'queen_clubs_aOff Grid', 'queen_clubs_aOff Grid', 'king_clubs_aB4', 'king_clubs_aB4', 'king_diamonds_aF2', 'king_diamonds_aF2', 'queen_spades_aA2', 'queen_spades_aA2']","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_clubs_a"",null,null,""queen_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_hearts_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_clubs_aB8', 'queen_diamonds_aC3', 'king_hearts_aF7']",0,0,0,"[19.976000000000028, 19.977000000000032, 20.477000000000032, 20.477000000000032, 21.027000000000015, 21.02800000000002, 21.628000000000014, 21.628000000000014, 22.378000000000014, 22.379000000000048, 23.013000000000005, 23.013000000000005, 23.99600000000001, 23.997000000000043]","[20.140000000000015, 20.14100000000002, 20.707000000000022, 20.707000000000022, 21.241000000000014, 21.244, 21.842000000000013, 21.842000000000013, 22.558999999999997, 22.56000000000003, 23.176999999999992, 23.176999999999992]",queen_diamonds_aC3,19.976,20.14,queen_diamonds_aC3,19.977,20.141,king_hearts_aF6,20.477,20.707,king_hearts_aF6,20.477,20.707,queen_clubs_aOff Grid,21.027,21.241,queen_clubs_aOff Grid,21.028,21.244,king_clubs_aB4,21.628,21.842,king_clubs_aB4,21.628,21.842,king_diamonds_aF2,22.378,22.559,king_diamonds_aF2,22.379,22.56,queen_spades_aA2,23.013,23.177,queen_spades_aA2,23.013,23.177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
318,,1,KQ,0,4,submit,"['queen_diamonds_aC3', 'queen_diamonds_aC3', 'king_hearts_aE5', 'king_hearts_aE5', 'king_clubs_aA5', 'king_clubs_aA5', 'king_clubs_aOff Grid', 'king_clubs_aOff Grid']","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_hearts_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_diamonds_aC3', 'king_hearts_aF6']",0,0,0,"[0.7069999999999936, 0.7069999999999936, 1.240000000000009, 1.240000000000009, 1.9239999999999782, 1.9239999999999782, 2.673999999999978, 2.673999999999978, 3.290999999999997, 3.290999999999997]","[0.8700000000000045, 0.8700000000000045, 1.4879999999999995, 1.4879999999999995, 2.1049999999999613, 2.1049999999999613, 2.8549999999999613, 2.8549999999999613]",queen_diamonds_aC3,0.707,0.87,queen_diamonds_aC3,0.707,0.87,king_hearts_aE5,1.24,1.488,king_hearts_aE5,1.24,1.488,king_clubs_aA5,1.924,2.105,king_clubs_aA5,1.924,2.105,king_clubs_aOff Grid,2.674,2.855,king_clubs_aOff Grid,2.674,2.855, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
